dataset,granularity,family,model,fold,method,ece,auc,n_test,n_students
bridge2algebra2006,question,deep,akt,4,platt,0.0026156313090078746,0.8058608611148745,352370,229
bridge2algebra2006,question,deep,akt,4,isotonic,0.0023065783381634257,0.8057430930890956,352370,229
bridge2algebra2006,question,deep,akt,4,temperature,0.00834115872961734,0.8058608611148745,352370,229
bridge2algebra2006,question,deep,simplekt,0,none,0.006865889547918525,0.8079724082308933,352370,229
bridge2algebra2006,question,deep,simplekt,0,platt,0.004251902655351881,0.8079724082308933,352370,229
bridge2algebra2006,question,deep,simplekt,0,isotonic,0.0019530895241924359,0.8078838850438191,352370,229
bridge2algebra2006,question,deep,simplekt,0,temperature,0.006827311197176997,0.8079724082308933,352370,229
bridge2algebra2006,question,deep,simplekt,1,none,0.012628964440786815,0.8058795749660854,352370,229
bridge2algebra2006,question,deep,simplekt,1,platt,0.00843763561713265,0.8058795749660854,352370,229
bridge2algebra2006,question,deep,simplekt,1,isotonic,0.0029135003185185274,0.805753314028604,352370,229
bridge2algebra2006,question,deep,simplekt,1,temperature,0.008759043882890673,0.8058795749660854,352370,229
bridge2algebra2006,question,deep,simplekt,2,none,0.019059451996480768,0.8066888043528273,352370,229
bridge2algebra2006,question,deep,simplekt,2,platt,0.0083861186308019,0.8066888043528273,352370,229
bridge2algebra2006,question,deep,simplekt,2,isotonic,0.0025949944205906892,0.8065643455636717,352370,229
bridge2algebra2006,question,deep,simplekt,2,temperature,0.019399786719301346,0.8066888043528273,352370,229
bridge2algebra2006,question,deep,simplekt,3,none,0.029788476317507195,0.8046034526690486,352370,229
bridge2algebra2006,question,deep,simplekt,3,platt,0.00650051553368279,0.8046034526690486,352370,229
bridge2algebra2006,question,deep,simplekt,3,isotonic,0.004788397183326106,0.8044927675656189,352370,229
bridge2algebra2006,question,deep,simplekt,3,temperature,0.016129904425778902,0.8046034526690486,352370,229
bridge2algebra2006,question,deep,simplekt,4,none,0.027689047308227095,0.8046434941186248,352370,229
bridge2algebra2006,question,deep,simplekt,4,platt,0.003354505157197659,0.8046434941186248,352370,229
bridge2algebra2006,question,deep,simplekt,4,isotonic,0.0031425868718448578,0.80447037174923,352370,229
bridge2algebra2006,question,deep,simplekt,4,temperature,0.011284889972022687,0.8046434941186248,352370,229
bridge2algebra2006,question,classical,bkt,0,none,0.0059929483443283945,0.7468104590575615,354262,229
bridge2algebra2006,question,classical,bkt,0,platt,0.005252503285483486,0.7468128637819241,354262,229
bridge2algebra2006,question,classical,bkt,0,isotonic,0.0035022324855299575,0.7482609620669837,354262,229
bridge2algebra2006,question,classical,bkt,0,temperature,0.0070668612238016645,0.7468106119967692,354262,229
bridge2algebra2006,question,classical,bkt,1,none,0.006364771253486061,0.7467705563102971,354262,229
bridge2algebra2006,question,classical,bkt,1,platt,0.005580154953165261,0.7467724015743118,354262,229
bridge2algebra2006,question,classical,bkt,1,isotonic,0.003150286514654936,0.748029779243112,354262,229
bridge2algebra2006,question,classical,bkt,1,temperature,0.005799177988639283,0.746771760161189,354262,229
bridge2algebra2006,question,classical,bkt,2,none,0.0056140158430794665,0.7462539433790933,354262,229
bridge2algebra2006,question,classical,bkt,2,platt,0.008348436001135575,0.7462548731893383,354262,229
bridge2algebra2006,question,classical,bkt,2,isotonic,0.006451110806815837,0.7474673566267585,354262,229
bridge2algebra2006,question,classical,bkt,2,temperature,0.009822937075500186,0.7462540414865881,354262,229
bridge2algebra2006,question,classical,bkt,3,none,0.005700392504317693,0.7461166703287108,354262,229
bridge2algebra2006,question,classical,bkt,3,platt,0.008866361331196523,0.7461163558128265,354262,229
bridge2algebra2006,question,classical,bkt,3,isotonic,0.007452873763923818,0.7475482753229761,354262,229
bridge2algebra2006,question,classical,bkt,3,temperature,0.011130126057405735,0.7461165967480895,354262,229
bridge2algebra2006,question,classical,bkt,4,none,0.00633655787871662,0.7467486458821063,354262,229
bridge2algebra2006,question,classical,bkt,4,platt,0.006028081577340315,0.7467493924188251,354262,229
bridge2algebra2006,question,classical,bkt,4,isotonic,0.004216964296267779,0.7474296477670768,354262,229
bridge2algebra2006,question,classical,bkt,4,temperature,0.00849906088625774,0.746753080352666,354262,229
bridge2algebra2006,question,classical,pfa,0,none,0.010534718279675672,0.7458762729175732,354262,229
bridge2algebra2006,question,classical,pfa,0,platt,0.009924443189682232,0.7458762729175732,354262,229
bridge2algebra2006,question,classical,pfa,0,isotonic,0.0035193626003070257,0.7459704935514987,354262,229
bridge2algebra2006,question,classical,pfa,0,temperature,0.009885102556447974,0.7458762729175732,354262,229
bridge2algebra2006,question,classical,pfa,1,none,0.01322025142579408,0.7455165258817325,354262,229
bridge2algebra2006,question,classical,pfa,1,platt,0.010793914949826715,0.7455165258817325,354262,229
bridge2algebra2006,question,classical,pfa,1,isotonic,0.004233007500389262,0.7455996671784835,354262,229
bridge2algebra2006,question,classical,pfa,1,temperature,0.012457766273497428,0.7455165258817325,354262,229
bridge2algebra2006,question,classical,pfa,2,none,0.009077172165842957,0.7457570221373502,354262,229
bridge2algebra2006,question,classical,pfa,2,platt,0.010039314224404426,0.7457570221373503,354262,229
bridge2algebra2006,question,classical,pfa,2,isotonic,0.0030989595516914374,0.7458977104664595,354262,229
bridge2algebra2006,question,classical,pfa,2,temperature,0.009624034896693657,0.7457570221373503,354262,229
bridge2algebra2006,question,classical,pfa,3,none,0.008024741247739867,0.7460639886970082,354262,229
bridge2algebra2006,question,classical,pfa,3,platt,0.01255808450461797,0.7460639886970082,354262,229
bridge2algebra2006,question,classical,pfa,3,isotonic,0.006615833128507638,0.746156787332367,354262,229
bridge2algebra2006,question,classical,pfa,3,temperature,0.012066369753471036,0.7460639886970082,354262,229
bridge2algebra2006,question,classical,pfa,4,none,0.010592005238658025,0.745504242457831,354262,229
bridge2algebra2006,question,classical,pfa,4,platt,0.010958338849969771,0.745504242457831,354262,229
bridge2algebra2006,question,classical,pfa,4,isotonic,0.0041695368411438696,0.7455356201118789,354262,229
bridge2algebra2006,question,classical,pfa,4,temperature,0.009881986459546776,0.745504242457831,354262,229
bridge2algebra2006,question,classical,pfa_recency,0,none,0.008324246681558546,0.7485601077671824,354262,229
bridge2algebra2006,question,classical,pfa_recency,0,platt,0.0077979893657574816,0.7485601077671824,354262,229
bridge2algebra2006,question,classical,pfa_recency,0,isotonic,0.0035570026824537837,0.7485633474665101,354262,229
bridge2algebra2006,question,classical,pfa_recency,0,temperature,0.007698021388875554,0.7485601077671824,354262,229
bridge2algebra2006,question,classical,pfa_recency,1,none,0.00843175064897604,0.7483562156891084,354262,229
bridge2algebra2006,question,classical,pfa_recency,1,platt,0.008101011765422396,0.7483562156891084,354262,229
bridge2algebra2006,question,classical,pfa_recency,1,isotonic,0.0037996493327598123,0.7482709148777732,354262,229
bridge2algebra2006,question,classical,pfa_recency,1,temperature,0.008274209989321801,0.7483562156891084,354262,229
bridge2algebra2006,question,classical,pfa_recency,2,none,0.008479525815189879,0.7486536138790345,354262,229
bridge2algebra2006,question,classical,pfa_recency,2,platt,0.009250828852382865,0.7486536138790345,354262,229
bridge2algebra2006,question,classical,pfa_recency,2,isotonic,0.002894335264672131,0.7485367140232407,354262,229
bridge2algebra2006,question,classical,pfa_recency,2,temperature,0.008945697342594702,0.7486536138790345,354262,229
bridge2algebra2006,question,classical,pfa_recency,3,none,0.007700421909482846,0.7484741225912157,354262,229
bridge2algebra2006,question,classical,pfa_recency,3,platt,0.010762101723228747,0.7484741225912157,354262,229
bridge2algebra2006,question,classical,pfa_recency,3,isotonic,0.005375102662646493,0.7484186022391954,354262,229
bridge2algebra2006,question,classical,pfa_recency,3,temperature,0.010373748062386884,0.7484741225912157,354262,229
bridge2algebra2006,question,classical,pfa_recency,4,none,0.007373160952773198,0.7484101008179497,354262,229
bridge2algebra2006,question,classical,pfa_recency,4,platt,0.009725135339439903,0.7484101008179497,354262,229
bridge2algebra2006,question,classical,pfa_recency,4,isotonic,0.003731526485116972,0.7483337167633455,354262,229
bridge2algebra2006,question,classical,pfa_recency,4,temperature,0.007812028624142236,0.7484101008179497,354262,229
bridge2algebra2006,question,classical,elorasch,0,none,0.0735873905778288,0.7066976397978858,354262,229
bridge2algebra2006,question,classical,elorasch,0,platt,0.0040518228143764205,0.7066976397978858,354262,229
bridge2algebra2006,question,classical,elorasch,0,isotonic,0.001884665163098247,0.706587237735903,354262,229
bridge2algebra2006,question,classical,elorasch,0,temperature,0.008608485973686068,0.7066976397978858,354262,229
bridge2algebra2006,question,classical,elorasch,1,none,0.07331643965156452,0.7072787539555698,354262,229
bridge2algebra2006,question,classical,elorasch,1,platt,0.005186919393615741,0.7072787539555698,354262,229
bridge2algebra2006,question,classical,elorasch,1,isotonic,0.005148670343631919,0.7070717103216204,354262,229
bridge2algebra2006,question,classical,elorasch,1,temperature,0.009160860492829092,0.7072787539555698,354262,229
bridge2algebra2006,question,classical,elorasch,2,none,0.07305776107913842,0.7059614939245931,354262,229
bridge2algebra2006,question,classical,elorasch,2,platt,0.007587652764269255,0.7059614939245931,354262,229
bridge2algebra2006,question,classical,elorasch,2,isotonic,0.007990415296061131,0.7057665234968331,354262,229
bridge2algebra2006,question,classical,elorasch,2,temperature,0.01198403212267915,0.7059614939245931,354262,229
bridge2algebra2006,question,classical,elorasch,3,none,0.0738584059748705,0.7069165982156456,354262,229
bridge2algebra2006,question,classical,elorasch,3,platt,0.00526904516377588,0.7069165982156456,354262,229
bridge2algebra2006,question,classical,elorasch,3,isotonic,0.004762161901945351,0.7063902467595237,354262,229
bridge2algebra2006,question,classical,elorasch,3,temperature,0.008579067941866836,0.7069165982156456,354262,229
bridge2algebra2006,question,classical,elorasch,4,none,0.07419303676281004,0.7067968152140548,354262,229
bridge2algebra2006,question,classical,elorasch,4,platt,0.007125777589256281,0.7067968152140548,354262,229
bridge2algebra2006,question,classical,elorasch,4,isotonic,0.004989461256496413,0.7064574885693473,354262,229
bridge2algebra2006,question,classical,elorasch,4,temperature,0.009569879303333693,0.7067968152140548,354262,229
ednet,concept,deep,dkt,0,none,0.009849706467740596,0.9258466172953801,301372,937
ednet,concept,deep,dkt,0,platt,0.011022037781593124,0.9258466172953801,301372,937
ednet,concept,deep,dkt,0,isotonic,0.0018369696838786995,0.9257965469133751,301372,937
ednet,concept,deep,dkt,0,temperature,0.011192234053652841,0.9258466172953801,301372,937
ednet,concept,deep,dkt,1,none,0.00951852281463831,0.9256105941960109,301372,937
ednet,concept,deep,dkt,1,platt,0.014772864167621672,0.9256105941960109,301372,937
ednet,concept,deep,dkt,1,isotonic,0.011274832545742285,0.9255196578001865,301372,937
ednet,concept,deep,dkt,1,temperature,0.009768715482488574,0.9256105941960109,301372,937
ednet,concept,deep,dkt,2,none,0.010165024317318487,0.9250271508757296,301372,937
ednet,concept,deep,dkt,2,platt,0.010933761603243585,0.9250271508757296,301372,937
ednet,concept,deep,dkt,2,isotonic,0.003914295618943914,0.924953452595018,301372,937
ednet,concept,deep,dkt,2,temperature,0.011211798432877517,0.9250271508757296,301372,937
ednet,concept,deep,dkt,3,none,0.009153744619078944,0.9253957751237702,301372,937
ednet,concept,deep,dkt,3,platt,0.013034052574481585,0.9253957751237702,301372,937
ednet,concept,deep,dkt,3,isotonic,0.00875782966951253,0.9253648643170035,301372,937
ednet,concept,deep,dkt,3,temperature,0.009702053074919602,0.9253957751237702,301372,937
ednet,concept,deep,dkt,4,none,0.00899190504171857,0.924716935779284,301372,937
ednet,concept,deep,dkt,4,platt,0.011845496804625799,0.924716935779284,301372,937
ednet,concept,deep,dkt,4,isotonic,0.002883746800238771,0.924693350198388,301372,937
ednet,concept,deep,dkt,4,temperature,0.011506271996564005,0.924716935779284,301372,937
ednet,concept,deep,sakt,0,none,0.022107731149056148,0.9178725423396433,301372,937
ednet,concept,deep,sakt,0,platt,0.0061879868087852926,0.9178725423396433,301372,937
ednet,concept,deep,sakt,0,isotonic,0.002295097173616935,0.9178316568776388,301372,937
ednet,concept,deep,sakt,0,temperature,0.0067795136345750314,0.9178725423396433,301372,937
ednet,concept,deep,sakt,1,none,0.030000731789846677,0.9181813949054896,301372,937
ednet,concept,deep,sakt,1,platt,0.014125673579849387,0.9181813949054896,301372,937
ednet,concept,deep,sakt,1,isotonic,0.010802616328616685,0.9181473059668369,301372,937
ednet,concept,deep,sakt,1,temperature,0.02486328684112386,0.9181813949054896,301372,937
ednet,concept,deep,sakt,2,none,0.017771093862790237,0.9183787240137631,301372,937
ednet,concept,deep,sakt,2,platt,0.007097864731312738,0.9183787240137631,301372,937
ednet,concept,deep,sakt,2,isotonic,0.002514430315596704,0.9182656843694925,301372,937
ednet,concept,deep,sakt,2,temperature,0.009888944613404402,0.9183787240137631,301372,937
ednet,concept,deep,sakt,3,none,0.01620315238169681,0.9176304843603369,301372,937
ednet,concept,deep,sakt,3,platt,0.010824723624456188,0.9176304843603369,301372,937
ednet,concept,deep,sakt,3,isotonic,0.007522029544838902,0.9175705774926747,301372,937
ednet,concept,deep,sakt,3,temperature,0.010622791875884404,0.9176304843603369,301372,937
ednet,concept,deep,sakt,4,none,0.013136369845166395,0.9190410559392403,301372,937
ednet,concept,deep,sakt,4,platt,0.004763764455652966,0.9190410559392403,301372,937
ednet,concept,deep,sakt,4,isotonic,0.0010084767979243175,0.918978725997478,301372,937
ednet,concept,deep,sakt,4,temperature,0.010395834632307574,0.9190410559392403,301372,937
ednet,concept,deep,akt,0,none,0.0038764627404491298,0.9215205925201022,301372,937
ednet,concept,deep,akt,0,platt,0.003866009425736269,0.9215205925201022,301372,937
ednet,concept,deep,akt,0,isotonic,0.0025421243494953213,0.921481317475884,301372,937
ednet,concept,deep,akt,0,temperature,0.0037384298183259857,0.9215205925201022,301372,937
ednet,concept,deep,akt,1,none,0.0027033965110097495,0.9248042501306759,301372,937
ednet,concept,deep,akt,1,platt,0.009201958593701575,0.9248042501306761,301372,937
ednet,concept,deep,akt,1,isotonic,0.009257901972535433,0.924753494637467,301372,937
ednet,concept,deep,akt,1,temperature,0.005782718542819348,0.9248042501306761,301372,937
ednet,concept,deep,akt,2,none,0.0023721344792033364,0.9215238320063821,301372,937
ednet,concept,deep,akt,2,platt,0.0034857267694845817,0.9215238320063821,301372,937
ednet,concept,deep,akt,2,isotonic,0.005096803283437383,0.921511383675747,301372,937
ednet,concept,deep,akt,2,temperature,0.0032988272904099403,0.9215238320063821,301372,937
ednet,concept,deep,akt,3,none,0.0030752033198877798,0.9250294644380244,301372,937
ednet,concept,deep,akt,3,platt,0.007263479848390964,0.9250294644380245,301372,937
ednet,concept,deep,akt,3,isotonic,0.007208067424070238,0.9249794823188814,301372,937
ednet,concept,deep,akt,3,temperature,0.004571680609082496,0.9250294644380245,301372,937
ednet,concept,deep,akt,4,none,0.0047757860648557715,0.9259518539984353,301372,937
ednet,concept,deep,akt,4,platt,0.002784908197660289,0.9259518539984354,301372,937
ednet,concept,deep,akt,4,isotonic,0.002113143756953946,0.9259146920407078,301372,937
ednet,concept,deep,akt,4,temperature,0.003538719358014399,0.9259518539984354,301372,937
ednet,concept,deep,simplekt,0,none,0.02157612218570566,0.9406106082625026,301372,937
ednet,concept,deep,simplekt,0,platt,0.009526894587766307,0.9406106082625025,301372,937
ednet,concept,deep,simplekt,0,isotonic,0.002300789528374,0.9405463479854511,301372,937
ednet,concept,deep,simplekt,0,temperature,0.012468880443456351,0.9406106082625025,301372,937
ednet,concept,deep,simplekt,1,none,0.013841951968152195,0.9412148667748321,301372,937
ednet,concept,deep,simplekt,1,platt,0.012811940548284885,0.941214866774832,301372,937
ednet,concept,deep,simplekt,1,isotonic,0.00961870473873502,0.9411776582289254,301372,937
ednet,concept,deep,simplekt,1,temperature,0.011507315070298736,0.941214866774832,301372,937
ednet,concept,deep,simplekt,2,none,0.020684868006620435,0.9406727105112915,301372,937
ednet,concept,deep,simplekt,2,platt,0.01071652288127002,0.9406727105112915,301372,937
ednet,concept,deep,simplekt,2,isotonic,0.003844086454645843,0.9406186629239468,301372,937
ednet,concept,deep,simplekt,2,temperature,0.013352829566066123,0.9406727105112915,301372,937
ednet,concept,deep,simplekt,3,none,0.019687309464630702,0.9405615154090591,301372,937
ednet,concept,deep,simplekt,3,platt,0.01714931893647541,0.9405615154090592,301372,937
ednet,concept,deep,simplekt,3,isotonic,0.008249321060364008,0.9405264555017491,301372,937
ednet,concept,deep,simplekt,3,temperature,0.016428355692682344,0.9405615154090592,301372,937
ednet,concept,deep,simplekt,4,none,0.021461773818945675,0.9405975652444349,301372,937
ednet,concept,deep,simplekt,4,platt,0.0035956554547645118,0.940597565244435,301372,937
ednet,concept,deep,simplekt,4,isotonic,0.0026910486803624995,0.9405667549714091,301372,937
ednet,concept,deep,simplekt,4,temperature,0.021961639407542803,0.940597565244435,301372,937
ednet,question,deep,dkt,0,none,0.08866279300198934,0.6064314236354715,132209,937
ednet,question,deep,dkt,0,platt,0.007943554471394441,0.6064314236354715,132209,937
ednet,question,deep,dkt,0,isotonic,0.008534013936866527,0.607583622399669,132209,937
ednet,question,deep,dkt,0,temperature,0.06390534341169744,0.6064314236354715,132209,937
ednet,question,deep,dkt,1,none,0.09157548351473789,0.6068414919883018,132209,937
ednet,question,deep,dkt,1,platt,0.02918090036643234,0.6068414919883018,132209,937
ednet,question,deep,dkt,1,isotonic,0.028358665459831102,0.6088963739484945,132209,937
ednet,question,deep,dkt,1,temperature,0.07079716752729474,0.6068414919883018,132209,937
ednet,question,deep,dkt,2,none,0.08744860637324227,0.6065867286046989,132209,937
ednet,question,deep,dkt,2,platt,0.013513773791285018,0.6065867286046989,132209,937
ednet,question,deep,dkt,2,isotonic,0.008694424054303103,0.6073287311699433,132209,937
ednet,question,deep,dkt,2,temperature,0.05718580252819717,0.6065867286046989,132209,937
ednet,question,deep,dkt,3,none,0.08883325946039969,0.6063349733051197,132209,937
ednet,question,deep,dkt,3,platt,0.021729149874584675,0.6063349733051197,132209,937
ednet,question,deep,dkt,3,isotonic,0.02058396272164193,0.6065481921852143,132209,937
ednet,question,deep,dkt,3,temperature,0.061244854739457705,0.6063349733051197,132209,937
ednet,question,deep,dkt,4,none,0.09047652731659724,0.6042368873936408,132209,937
ednet,question,deep,dkt,4,platt,0.013847629479192616,0.6042368873936408,132209,937
ednet,question,deep,dkt,4,isotonic,0.005968567019630726,0.6062882612409124,132209,937
ednet,question,deep,dkt,4,temperature,0.062359265536144105,0.6042368873936408,132209,937
ednet,question,deep,sakt,0,none,0.11849892972490551,0.6046719829647189,132209,937
ednet,question,deep,sakt,0,platt,0.009805684134317424,0.6046719829647189,132209,937
ednet,question,deep,sakt,0,isotonic,0.007619164136671492,0.6047256410797514,132209,937
ednet,question,deep,sakt,0,temperature,0.06073077205802028,0.6046719829647189,132209,937
ednet,question,deep,sakt,1,none,0.13966386025157113,0.6029535390495651,132209,937
ednet,question,deep,sakt,1,platt,0.028634812223590024,0.6029535390495651,132209,937
ednet,question,deep,sakt,1,isotonic,0.02729690488085261,0.6030608881980924,132209,937
ednet,question,deep,sakt,1,temperature,0.08937918928969661,0.6029535390495651,132209,937
ednet,question,deep,sakt,2,none,0.11680650863405677,0.6069020514973298,132209,937
ednet,question,deep,sakt,2,platt,0.002736845153832918,0.6069020514973298,132209,937
ednet,question,deep,sakt,2,isotonic,0.006225584189027512,0.607029598164218,132209,937
ednet,question,deep,sakt,2,temperature,0.059439880113349344,0.6069020514973298,132209,937
ednet,question,deep,sakt,3,none,0.11243669644275353,0.6069875242858958,132209,937
ednet,question,deep,sakt,3,platt,0.022025120778789813,0.6069875242858958,132209,937
ednet,question,deep,sakt,3,isotonic,0.020085590440894245,0.6073138686115963,132209,937
ednet,question,deep,sakt,3,temperature,0.06690244446883256,0.6069875242858958,132209,937
ednet,question,deep,sakt,4,none,0.11460382424797098,0.6058759312110631,132209,937
ednet,question,deep,sakt,4,platt,0.006221766640971396,0.6058759312110631,132209,937
ednet,question,deep,sakt,4,isotonic,0.004803508406855366,0.606301551240912,132209,937
ednet,question,deep,sakt,4,temperature,0.07117000518894835,0.6058759312110631,132209,937
ednet,question,deep,akt,0,none,0.09424892027017794,0.6070612920091303,132209,937
ednet,question,deep,akt,0,platt,0.006936032201123269,0.6070612920091303,132209,937
ednet,question,deep,akt,0,isotonic,0.007367950524143872,0.6076779563790836,132209,937
ednet,question,deep,akt,0,temperature,0.06500477918134093,0.6070612920091303,132209,937
ednet,question,deep,akt,1,none,0.09110415100333563,0.6119938065907833,132209,937
ednet,question,deep,akt,1,platt,0.026993753621418752,0.6119938065907833,132209,937
ednet,question,deep,akt,1,isotonic,0.025427929863352954,0.6126951926214332,132209,937
ednet,question,deep,akt,1,temperature,0.0733350471994056,0.6119938065907833,132209,937
ednet,question,deep,akt,2,none,0.0921099259505783,0.6070497955549875,132209,937
ednet,question,deep,akt,2,platt,0.0068630664228155145,0.6070497955549875,132209,937
ednet,question,deep,akt,2,isotonic,0.009196888528624964,0.6077838888853937,132209,937
ednet,question,deep,akt,2,temperature,0.061223360014868715,0.6070497955549875,132209,937
ednet,question,deep,akt,3,none,0.09325185577381238,0.6108305597270095,132209,937
ednet,question,deep,akt,3,platt,0.021272036013736634,0.6108305597270095,132209,937
ednet,question,deep,akt,3,isotonic,0.01950422581327468,0.6117777904068992,132209,937
ednet,question,deep,akt,3,temperature,0.06856236106897705,0.6108305597270095,132209,937
ednet,question,deep,akt,4,none,0.09430700406175041,0.6115983507180558,132209,937
ednet,question,deep,akt,4,platt,0.0068743248111293636,0.6115983507180558,132209,937
ednet,question,deep,akt,4,isotonic,0.004329825294768161,0.6126933490599275,132209,937
ednet,question,deep,akt,4,temperature,0.06823293392201522,0.6115983507180558,132209,937
ednet,question,deep,simplekt,0,none,0.14756729042652106,0.6584621118779972,132209,937
ednet,question,deep,simplekt,0,platt,0.01672825727901734,0.6584621118779972,132209,937
ednet,question,deep,simplekt,0,isotonic,0.007508835601810948,0.658573578258598,132209,937
ednet,question,deep,simplekt,0,temperature,0.05471719157560744,0.6584621118779972,132209,937
ednet,question,deep,simplekt,1,none,0.13150474778570304,0.6594067123982302,132209,937
ednet,question,deep,simplekt,1,platt,0.027211973342866683,0.6594067123982302,132209,937
ednet,question,deep,simplekt,1,isotonic,0.02428916848986519,0.6600776989940633,132209,937
ednet,question,deep,simplekt,1,temperature,0.06440541380397304,0.6594067123982302,132209,937
ednet,question,deep,simplekt,2,none,0.14660199078731448,0.6578667023725322,132209,937
ednet,question,deep,simplekt,2,platt,0.015226778856597623,0.6578667023725322,132209,937
ednet,question,deep,simplekt,2,isotonic,0.005363536964829677,0.6583492240067232,132209,937
ednet,question,deep,simplekt,2,temperature,0.053175923566959674,0.6578667023725322,132209,937
ednet,question,deep,simplekt,3,none,0.14416060026170724,0.6567899957231365,132209,937
ednet,question,deep,simplekt,3,platt,0.02234279225524617,0.6567899957231365,132209,937
ednet,question,deep,simplekt,3,isotonic,0.01922625549493296,0.6576789653172082,132209,937
ednet,question,deep,simplekt,3,temperature,0.06139430287321896,0.6567899957231365,132209,937
ednet,question,deep,simplekt,4,none,0.14370339840706747,0.653690604942677,132209,937
ednet,question,deep,simplekt,4,platt,0.028100794395654254,0.653690604942677,132209,937
ednet,question,deep,simplekt,4,isotonic,0.0041985368952779205,0.6550727592010566,132209,937
ednet,question,deep,simplekt,4,temperature,0.07878025216432015,0.653690604942677,132209,937
ednet,question,classical,bkt,0,none,0.015592798018349808,0.6295098167688566,133974,937
ednet,question,classical,bkt,0,platt,0.016162121388047856,0.6295096819201822,133974,937
ednet,question,classical,bkt,0,isotonic,0.011891919186647745,0.6292907611251002,133974,937
ednet,question,classical,bkt,0,temperature,0.015198738087737584,0.6295097105056154,133974,937
ednet,question,classical,bkt,1,none,0.013171835364384524,0.6278754771835044,133974,937
ednet,question,classical,bkt,1,platt,0.02288668328587629,0.6278754791720563,133974,937
ednet,question,classical,bkt,1,isotonic,0.02143013777470374,0.6278483906212026,133974,937
ednet,question,classical,bkt,1,temperature,0.019002975283074014,0.6278754587893997,133974,937
ednet,question,classical,bkt,2,none,0.014235387609630341,0.629019022154952,133974,937
ednet,question,classical,bkt,2,platt,0.017303053620845592,0.6290190174321412,133974,937
ednet,question,classical,bkt,2,isotonic,0.01501540725375399,0.6285932357877099,133974,937
ednet,question,classical,bkt,2,temperature,0.01611959316904716,0.6290190222792365,133974,937
ednet,question,classical,bkt,3,none,0.011121558427722172,0.6288348066858483,133974,937
ednet,question,classical,bkt,3,platt,0.018510517557930015,0.6288348107872366,133974,937
ednet,question,classical,bkt,3,isotonic,0.014388776678213491,0.6287016441791637,133974,937
ednet,question,classical,bkt,3,temperature,0.014336587669621221,0.6288348166286079,133974,937
ednet,question,classical,bkt,4,none,0.013890263964126102,0.6290203968657238,133974,937
ednet,question,classical,bkt,4,platt,0.01146870504399104,0.6290204043227934,133974,937
ednet,question,classical,bkt,4,isotonic,0.007370253174189995,0.6285997088969342,133974,937
ednet,question,classical,bkt,4,temperature,0.008353790483800472,0.629020384810128,133974,937
ednet,question,classical,pfa,0,none,0.04324307961690738,0.6217166265183884,133974,937
ednet,question,classical,pfa,0,platt,0.022571169923467634,0.6217166302469233,133974,937
ednet,question,classical,pfa,0,isotonic,0.010482801993168894,0.6220925209889407,133974,937
ednet,question,classical,pfa,0,temperature,0.02328611453791386,0.6217166302469233,133974,937
ednet,question,classical,pfa,1,none,0.04405327838075116,0.6225622159488332,133974,937
ednet,question,classical,pfa,1,platt,0.038782319531998025,0.6225622582055607,133974,937
ednet,question,classical,pfa,1,isotonic,0.013671406084033976,0.622370682733094,133974,937
ednet,question,classical,pfa,1,temperature,0.05578241810772294,0.6225622582055607,133974,937
ednet,question,classical,pfa,2,none,0.040604891857249595,0.621586911290673,133974,937
ednet,question,classical,pfa,2,platt,0.021083557863778482,0.6215869080592761,133974,937
ednet,question,classical,pfa,2,isotonic,0.011280011524883338,0.6219163656177469,133974,937
ednet,question,classical,pfa,2,temperature,0.021741450925113794,0.6215869080592761,133974,937
ednet,question,classical,pfa,3,none,0.049337499923380476,0.6230092506143406,133974,937
ednet,question,classical,pfa,3,platt,0.044653381791656205,0.6230092590656862,133974,937
ednet,question,classical,pfa,3,isotonic,0.019793711929754102,0.6233409007998284,133974,937
ednet,question,classical,pfa,3,temperature,0.05884182801253212,0.6230092590656862,133974,937
ednet,question,classical,pfa,4,none,0.043058116281789724,0.6219319725186118,133974,937
ednet,question,classical,pfa,4,platt,0.02853080828046852,0.6219319844499229,133974,937
ednet,question,classical,pfa,4,isotonic,0.009114424112539104,0.6224120346694486,133974,937
ednet,question,classical,pfa,4,temperature,0.04470077514983153,0.6219319844499229,133974,937
ednet,question,classical,pfa_recency,0,none,0.06165570492547082,0.6236237375051682,133974,937
ednet,question,classical,pfa_recency,0,platt,0.025823560823570516,0.6236237340252024,133974,937
ednet,question,classical,pfa_recency,0,isotonic,0.010246648259485864,0.6236085104177125,133974,937
ednet,question,classical,pfa_recency,0,temperature,0.0356435925708362,0.6236237340252024,133974,937
ednet,question,classical,pfa_recency,1,none,0.07267489713806129,0.6231630529224153,133974,937
ednet,question,classical,pfa_recency,1,platt,0.03181807949428908,0.6231630591366399,133974,937
ednet,question,classical,pfa_recency,1,isotonic,0.01466763721968025,0.6228837266325671,133974,937
ednet,question,classical,pfa_recency,1,temperature,0.04774416980638409,0.6231630591366399,133974,937
ednet,question,classical,pfa_recency,2,none,0.06193939802969664,0.6236382703394487,133974,937
ednet,question,classical,pfa_recency,2,platt,0.02789701791232181,0.6236382674809053,133974,937
ednet,question,classical,pfa_recency,2,isotonic,0.009778617667488112,0.6237854209414831,133974,937
ednet,question,classical,pfa_recency,2,temperature,0.03624403092411431,0.6236382674809053,133974,937
ednet,question,classical,pfa_recency,3,none,0.06758192948264433,0.6248295130891547,133974,937
