dataset,granularity,family,model,fold,method,axis,quartile,ece,n_rows,n_students,ece_overall,selected_on_outcome
bridge2algebra2006,question,deep,akt,3,platt,ability_prefix5,1,0.0033440918778424237,56086,42,0.004391057562693668,False
bridge2algebra2006,question,deep,akt,3,platt,ability_prefix5,2,0.0033244961131897715,96360,60,0.004391057562693668,False
bridge2algebra2006,question,deep,akt,3,platt,ability_prefix5,3,0.007891308994336403,131585,80,0.004391057562693668,False
bridge2algebra2006,question,deep,akt,3,isotonic,ability_prefix5,0,0.0033032418984888724,67198,43,0.004060444766232372,False
bridge2algebra2006,question,deep,akt,3,isotonic,ability_prefix5,1,0.003192021051030306,56086,42,0.004060444766232372,False
bridge2algebra2006,question,deep,akt,3,isotonic,ability_prefix5,2,0.0035465010753052725,96360,60,0.004060444766232372,False
bridge2algebra2006,question,deep,akt,3,isotonic,ability_prefix5,3,0.007606902016452288,131585,80,0.004060444766232372,False
bridge2algebra2006,question,deep,akt,3,temperature,ability_prefix5,0,0.0062579446951340715,67198,43,0.006655075158224498,False
bridge2algebra2006,question,deep,akt,3,temperature,ability_prefix5,1,0.0060848178797997775,56086,42,0.006655075158224498,False
bridge2algebra2006,question,deep,akt,3,temperature,ability_prefix5,2,0.005846078122497268,96360,60,0.006655075158224498,False
bridge2algebra2006,question,deep,akt,3,temperature,ability_prefix5,3,0.009969800406808104,131585,80,0.006655075158224498,False
bridge2algebra2006,question,deep,akt,3,none,ability_prefix10,0,0.007458451215967553,41284,33,0.006174700801480979,False
bridge2algebra2006,question,deep,akt,3,none,ability_prefix10,1,0.007870824597010828,119234,62,0.006174700801480979,False
bridge2algebra2006,question,deep,akt,3,none,ability_prefix10,2,0.00996610834438044,55822,40,0.006174700801480979,False
bridge2algebra2006,question,deep,akt,3,none,ability_prefix10,3,0.00664655432783592,133762,88,0.006174700801480979,False
bridge2algebra2006,question,deep,akt,3,platt,ability_prefix10,0,0.007982207806893198,41284,33,0.0043872732342007436,False
bridge2algebra2006,question,deep,akt,3,platt,ability_prefix10,1,0.00429878835571439,119234,62,0.0043872732342007436,False
bridge2algebra2006,question,deep,akt,3,platt,ability_prefix10,2,0.009176508502988505,55822,40,0.0043872732342007436,False
bridge2algebra2006,question,deep,akt,3,platt,ability_prefix10,3,0.006199759572883451,133762,88,0.0043872732342007436,False
bridge2algebra2006,question,deep,akt,3,isotonic,ability_prefix10,0,0.0063812062956401135,41284,33,0.004035903399456926,False
bridge2algebra2006,question,deep,akt,3,isotonic,ability_prefix10,1,0.00437489445512248,119234,62,0.004035903399456926,False
bridge2algebra2006,question,deep,akt,3,isotonic,ability_prefix10,2,0.008973487457615522,55822,40,0.004035903399456926,False
bridge2algebra2006,question,deep,akt,3,isotonic,ability_prefix10,3,0.005818000745777182,133762,88,0.004035903399456926,False
bridge2algebra2006,question,deep,akt,3,temperature,ability_prefix10,0,0.007281869038697704,41284,33,0.006625205841471935,False
bridge2algebra2006,question,deep,akt,3,temperature,ability_prefix10,1,0.005557475617288824,119234,62,0.006625205841471935,False
bridge2algebra2006,question,deep,akt,3,temperature,ability_prefix10,2,0.011170089389738702,55822,40,0.006625205841471935,False
bridge2algebra2006,question,deep,akt,3,temperature,ability_prefix10,3,0.0082439586799232,133762,88,0.006625205841471935,False
bridge2algebra2006,question,deep,akt,3,none,ability_all_rows,0,0.023070349420558887,79732,56,0.006174700801480979,True
bridge2algebra2006,question,deep,akt,3,none,ability_all_rows,1,0.008898959346149742,103877,55,0.006174700801480979,True
bridge2algebra2006,question,deep,akt,3,none,ability_all_rows,2,0.010459816346752438,86794,56,0.006174700801480979,True
bridge2algebra2006,question,deep,akt,3,none,ability_all_rows,3,0.022617083024880868,79699,56,0.006174700801480979,True
bridge2algebra2006,question,deep,akt,3,platt,ability_all_rows,0,0.021819855992767142,79732,56,0.0043872732342007436,True
bridge2algebra2006,question,deep,akt,3,platt,ability_all_rows,1,0.00267916168072102,103877,55,0.0043872732342007436,True
bridge2algebra2006,question,deep,akt,3,platt,ability_all_rows,2,0.013684009819905077,86794,56,0.0043872732342007436,True
bridge2algebra2006,question,deep,akt,3,platt,ability_all_rows,3,0.026629123652160126,79699,56,0.0043872732342007436,True
bridge2algebra2006,question,deep,akt,3,isotonic,ability_all_rows,0,0.02177067861533485,79732,56,0.004035903399456926,True
bridge2algebra2006,question,deep,akt,3,isotonic,ability_all_rows,1,0.0037661595086097882,103877,55,0.004035903399456926,True
bridge2algebra2006,question,deep,akt,3,isotonic,ability_all_rows,2,0.013660031907037387,86794,56,0.004035903399456926,True
bridge2algebra2006,question,deep,akt,3,isotonic,ability_all_rows,3,0.02666730663682408,79699,56,0.004035903399456926,True
bridge2algebra2006,question,deep,akt,3,temperature,ability_all_rows,0,0.017885019843286245,79732,56,0.006625205841471935,True
bridge2algebra2006,question,deep,akt,3,temperature,ability_all_rows,1,0.004204194860620453,103877,55,0.006625205841471935,True
bridge2algebra2006,question,deep,akt,3,temperature,ability_all_rows,2,0.015945158966742524,86794,56,0.006625205841471935,True
bridge2algebra2006,question,deep,akt,3,temperature,ability_all_rows,3,0.028132851159984172,79699,56,0.006625205841471935,True
bridge2algebra2006,question,deep,akt,3,none,ability_prefix20,0,0.007445466257668935,81500,52,0.0060659068957193835,False
bridge2algebra2006,question,deep,akt,3,none,ability_prefix20,1,0.006375852129840954,51694,35,0.0060659068957193835,False
bridge2algebra2006,question,deep,akt,3,none,ability_prefix20,2,0.008556602815266306,110256,66,0.0060659068957193835,False
bridge2algebra2006,question,deep,akt,3,none,ability_prefix20,3,0.006771701239249906,104418,69,0.0060659068957193835,False
bridge2algebra2006,question,deep,akt,3,platt,ability_prefix20,0,0.0034820613742157732,81500,52,0.004364629764778551,False
bridge2algebra2006,question,deep,akt,3,platt,ability_prefix20,1,0.003513097532253202,51694,35,0.004364629764778551,False
bridge2algebra2006,question,deep,akt,3,platt,ability_prefix20,2,0.006246424242240821,110256,66,0.004364629764778551,False
bridge2algebra2006,question,deep,akt,3,platt,ability_prefix20,3,0.008217978805344186,104418,69,0.004364629764778551,False
bridge2algebra2006,question,deep,akt,3,isotonic,ability_prefix20,0,0.0029842281548094532,81500,52,0.0040240157672811,False
bridge2algebra2006,question,deep,akt,3,isotonic,ability_prefix20,1,0.003223843470832752,51694,35,0.0040240157672811,False
bridge2algebra2006,question,deep,akt,3,isotonic,ability_prefix20,2,0.006328996516428568,110256,66,0.0040240157672811,False
bridge2algebra2006,question,deep,akt,3,isotonic,ability_prefix20,3,0.007801397629563164,104418,69,0.0040240157672811,False
bridge2algebra2006,question,deep,akt,3,temperature,ability_prefix20,0,0.003909025322052308,81500,52,0.0066092956743147155,False
bridge2algebra2006,question,deep,akt,3,temperature,ability_prefix20,1,0.004860678046621246,51694,35,0.0066092956743147155,False
bridge2algebra2006,question,deep,akt,3,temperature,ability_prefix20,2,0.008857003527232635,110256,66,0.0066092956743147155,False
bridge2algebra2006,question,deep,akt,3,temperature,ability_prefix20,3,0.010083554644850548,104418,69,0.0066092956743147155,False
bridge2algebra2006,question,deep,akt,3,none,history,0,0.009677217620933758,24993,52,0.006174700801480979,False
bridge2algebra2006,question,deep,akt,3,none,history,1,0.010500140733875481,58266,57,0.006174700801480979,False
bridge2algebra2006,question,deep,akt,3,none,history,2,0.007264270592127083,90690,57,0.006174700801480979,False
bridge2algebra2006,question,deep,akt,3,none,history,3,0.0058251650553779455,176153,57,0.006174700801480979,False
bridge2algebra2006,question,deep,akt,3,platt,history,0,0.006220246095685022,24993,52,0.0043872732342007436,False
bridge2algebra2006,question,deep,akt,3,platt,history,1,0.011029953182046085,58266,57,0.0043872732342007436,False
bridge2algebra2006,question,deep,akt,3,platt,history,2,0.005812275804276683,90690,57,0.0043872732342007436,False
bridge2algebra2006,question,deep,akt,3,platt,history,3,0.0033173221539582677,176153,57,0.0043872732342007436,False
bridge2algebra2006,question,deep,akt,3,isotonic,history,0,0.0064530792123888734,24993,52,0.004035903399456926,False
bridge2algebra2006,question,deep,akt,3,isotonic,history,1,0.011282766593663123,58266,57,0.004035903399456926,False
bridge2algebra2006,question,deep,akt,3,isotonic,history,2,0.006100863135717577,90690,57,0.004035903399456926,False
bridge2algebra2006,question,deep,akt,3,isotonic,history,3,0.0024943714305531895,176153,57,0.004035903399456926,False
bridge2algebra2006,question,deep,akt,3,temperature,history,0,0.006180876723738386,24993,52,0.006625205841471935,False
bridge2algebra2006,question,deep,akt,3,temperature,history,1,0.013027109098035568,58266,57,0.006625205841471935,False
bridge2algebra2006,question,deep,akt,3,temperature,history,2,0.008471694989104786,90690,57,0.006625205841471935,False
bridge2algebra2006,question,deep,akt,3,temperature,history,3,0.0053628119372680794,176153,57,0.006625205841471935,False
bridge2algebra2006,question,deep,akt,3,none,rt,0,0.0066129735091220295,89729,56,0.006174700801480979,False
bridge2algebra2006,question,deep,akt,3,none,rt,1,0.00772050174259112,96982,57,0.006174700801480979,False
bridge2algebra2006,question,deep,akt,3,none,rt,2,0.006488019005709287,105442,56,0.006174700801480979,False
bridge2algebra2006,question,deep,akt,3,none,rt,3,0.009139077464667215,57949,54,0.006174700801480979,False
bridge2algebra2006,question,deep,akt,3,platt,rt,0,0.002835314149402709,89729,56,0.0043872732342007436,False
bridge2algebra2006,question,deep,akt,3,platt,rt,1,0.007011071600346945,96982,57,0.0043872732342007436,False
bridge2algebra2006,question,deep,akt,3,platt,rt,2,0.007093127073946939,105442,56,0.0043872732342007436,False
bridge2algebra2006,question,deep,akt,3,platt,rt,3,0.005280228287675726,57949,54,0.0043872732342007436,False
bridge2algebra2006,question,deep,akt,3,isotonic,rt,0,0.002182007669388213,89729,56,0.004035903399456926,False
bridge2algebra2006,question,deep,akt,3,isotonic,rt,1,0.006841321635722005,96982,57,0.004035903399456926,False
bridge2algebra2006,question,deep,akt,3,isotonic,rt,2,0.006708591410677336,105442,56,0.004035903399456926,False
bridge2algebra2006,question,deep,akt,3,isotonic,rt,3,0.005140839633268606,57949,54,0.004035903399456926,False
bridge2algebra2006,question,deep,akt,3,temperature,rt,0,0.0028704616527077216,89729,56,0.006625205841471935,False
bridge2algebra2006,question,deep,akt,3,temperature,rt,1,0.009158125140618064,96982,57,0.006625205841471935,False
bridge2algebra2006,question,deep,akt,3,temperature,rt,2,0.009057351293688783,105442,56,0.006625205841471935,False
bridge2algebra2006,question,deep,akt,3,temperature,rt,3,0.008330668128369276,57949,54,0.006625205841471935,False
bridge2algebra2006,question,deep,simplekt,3,none,ability_prefix5,0,0.035438190124706136,67198,43,0.029721143755214216,False
bridge2algebra2006,question,deep,simplekt,3,none,ability_prefix5,1,0.03634534108333616,56086,42,0.029721143755214216,False
bridge2algebra2006,question,deep,simplekt,3,none,ability_prefix5,2,0.03152343814860927,96360,60,0.029721143755214216,False
bridge2algebra2006,question,deep,simplekt,3,none,ability_prefix5,3,0.022658272599460315,131585,80,0.029721143755214216,False
bridge2algebra2006,question,deep,simplekt,3,platt,ability_prefix5,0,0.00933612057325049,67198,43,0.006454175133644823,False
bridge2algebra2006,question,deep,simplekt,3,platt,ability_prefix5,1,0.006080090020679386,56086,42,0.006454175133644823,False
bridge2algebra2006,question,deep,simplekt,3,platt,ability_prefix5,2,0.00669635540876007,96360,60,0.006454175133644823,False
bridge2algebra2006,question,deep,simplekt,3,platt,ability_prefix5,3,0.011417245412392382,131585,80,0.006454175133644823,False
bridge2algebra2006,question,deep,simplekt,3,isotonic,ability_prefix5,0,0.003672218455623607,67198,43,0.004805582635272981,False
bridge2algebra2006,question,deep,simplekt,3,isotonic,ability_prefix5,1,0.002980240029294843,56086,42,0.004805582635272981,False
bridge2algebra2006,question,deep,simplekt,3,isotonic,ability_prefix5,2,0.0044209424279841435,96360,60,0.004805582635272981,False
bridge2algebra2006,question,deep,simplekt,3,isotonic,ability_prefix5,3,0.010923045384100197,131585,80,0.004805582635272981,False
bridge2algebra2006,question,deep,simplekt,3,temperature,ability_prefix5,0,0.018905568208809738,67198,43,0.01614725513761388,False
bridge2algebra2006,question,deep,simplekt,3,temperature,ability_prefix5,1,0.015280493083506484,56086,42,0.01614725513761388,False
bridge2algebra2006,question,deep,simplekt,3,temperature,ability_prefix5,2,0.015734847352623003,96360,60,0.01614725513761388,False
bridge2algebra2006,question,deep,simplekt,3,temperature,ability_prefix5,3,0.015410086835529132,131585,80,0.01614725513761388,False
bridge2algebra2006,question,deep,simplekt,3,none,ability_prefix10,0,0.04587504360042651,41284,33,0.029675803051682142,False
bridge2algebra2006,question,deep,simplekt,3,none,ability_prefix10,1,0.03214014207356959,119234,62,0.029675803051682142,False
bridge2algebra2006,question,deep,simplekt,3,none,ability_prefix10,2,0.022853065099781415,55822,40,0.029675803051682142,False
bridge2algebra2006,question,deep,simplekt,3,none,ability_prefix10,3,0.025326708631748778,133762,88,0.029675803051682142,False
bridge2algebra2006,question,deep,simplekt,3,platt,ability_prefix10,0,0.014009624324857846,41284,33,0.0064829875344337,False
bridge2algebra2006,question,deep,simplekt,3,platt,ability_prefix10,1,0.005370369835546506,119234,62,0.0064829875344337,False
bridge2algebra2006,question,deep,simplekt,3,platt,ability_prefix10,2,0.010113251666799388,55822,40,0.0064829875344337,False
bridge2algebra2006,question,deep,simplekt,3,platt,ability_prefix10,3,0.008931965568746147,133762,88,0.0064829875344337,False
bridge2algebra2006,question,deep,simplekt,3,isotonic,ability_prefix10,0,0.008976963578748498,41284,33,0.004811556540739412,False
bridge2algebra2006,question,deep,simplekt,3,isotonic,ability_prefix10,1,0.0033769494315716675,119234,62,0.004811556540739412,False
bridge2algebra2006,question,deep,simplekt,3,isotonic,ability_prefix10,2,0.009939140812222882,55822,40,0.004811556540739412,False
bridge2algebra2006,question,deep,simplekt,3,isotonic,ability_prefix10,3,0.008464976955338831,133762,88,0.004811556540739412,False
bridge2algebra2006,question,deep,simplekt,3,temperature,ability_prefix10,0,0.024235950493711717,41284,33,0.016138484412353684,False
bridge2algebra2006,question,deep,simplekt,3,temperature,ability_prefix10,1,0.016554313154729855,119234,62,0.016138484412353684,False
bridge2algebra2006,question,deep,simplekt,3,temperature,ability_prefix10,2,0.012535915504227663,55822,40,0.016138484412353684,False
bridge2algebra2006,question,deep,simplekt,3,temperature,ability_prefix10,3,0.016099407357018047,133762,88,0.016138484412353684,False
bridge2algebra2006,question,deep,simplekt,3,none,ability_all_rows,0,0.06512197361159887,79732,56,0.029675803051682142,True
bridge2algebra2006,question,deep,simplekt,3,none,ability_all_rows,1,0.03636781000606495,103877,55,0.029675803051682142,True
bridge2algebra2006,question,deep,simplekt,3,none,ability_all_rows,2,0.01798315321335536,86794,56,0.029675803051682142,True
bridge2algebra2006,question,deep,simplekt,3,none,ability_all_rows,3,0.006223104430419468,79699,56,0.029675803051682142,True
bridge2algebra2006,question,deep,simplekt,3,platt,ability_all_rows,0,0.024574395278298976,79732,56,0.0064829875344337,True
bridge2algebra2006,question,deep,simplekt,3,platt,ability_all_rows,1,0.007051593257103223,103877,55,0.0064829875344337,True
bridge2algebra2006,question,deep,simplekt,3,platt,ability_all_rows,2,0.014719937405833534,86794,56,0.0064829875344337,True
bridge2algebra2006,question,deep,simplekt,3,platt,ability_all_rows,3,0.031239854437736882,79699,56,0.0064829875344337,True
