dataset,granularity,family,model,fold,method,ece_equal_width,ece_equal_mass,best_equal_width,best_equal_mass
ednet,concept,deep,simplekt,4,isotonic,0.0026910486803624995,0.0025585224944622074,isotonic,isotonic
ednet,concept,deep,simplekt,4,temperature,0.021961639407542803,0.020836185691622534,isotonic,isotonic
ednet,question,deep,dkt,0,none,0.08866279300198934,0.09016663010838895,platt,isotonic
ednet,question,deep,dkt,0,platt,0.007943554471394441,0.014762880253311631,platt,isotonic
ednet,question,deep,dkt,0,isotonic,0.008534013936866527,0.008440413019825036,platt,isotonic
ednet,question,deep,dkt,0,temperature,0.06390534341169744,0.06415726569119012,platt,isotonic
ednet,question,deep,dkt,1,none,0.09157548351473789,0.09120808341338335,isotonic,isotonic
ednet,question,deep,dkt,1,platt,0.02918090036643234,0.03269093346222102,isotonic,isotonic
ednet,question,deep,dkt,1,isotonic,0.028358665459831102,0.02833683522323734,isotonic,isotonic
ednet,question,deep,dkt,1,temperature,0.07079716752729474,0.07065666697372636,isotonic,isotonic
ednet,question,deep,dkt,2,none,0.08744860637324227,0.08840070796995662,isotonic,isotonic
ednet,question,deep,dkt,2,platt,0.013513773791285018,0.01583236934429073,isotonic,isotonic
ednet,question,deep,dkt,2,isotonic,0.008694424054303103,0.011431474539935715,isotonic,isotonic
ednet,question,deep,dkt,2,temperature,0.05718580252819717,0.05795950081252052,isotonic,isotonic
ednet,question,deep,dkt,3,none,0.08883325946039969,0.08965573901928006,isotonic,isotonic
ednet,question,deep,dkt,3,platt,0.021729149874584675,0.02261074149658649,isotonic,isotonic
ednet,question,deep,dkt,3,isotonic,0.02058396272164193,0.020509345119382464,isotonic,isotonic
ednet,question,deep,dkt,3,temperature,0.061244854739457705,0.06124206632533189,isotonic,isotonic
ednet,question,deep,dkt,4,none,0.09047652731659724,0.09134228380821277,isotonic,isotonic
ednet,question,deep,dkt,4,platt,0.013847629479192616,0.020450593789227065,isotonic,isotonic
ednet,question,deep,dkt,4,isotonic,0.005968567019630726,0.006069294812075306,isotonic,isotonic
ednet,question,deep,dkt,4,temperature,0.062359265536144105,0.06234555215464893,isotonic,isotonic
ednet,question,deep,sakt,0,none,0.11849892972490551,0.11849952575089442,isotonic,isotonic
ednet,question,deep,sakt,0,platt,0.009805684134317424,0.014959529530091616,isotonic,isotonic
ednet,question,deep,sakt,0,isotonic,0.007619164136671492,0.010433196969004143,isotonic,isotonic
ednet,question,deep,sakt,0,temperature,0.06073077205802028,0.05968851673957696,isotonic,isotonic
ednet,question,deep,sakt,1,none,0.13966386025157113,0.14034916760583624,isotonic,isotonic
ednet,question,deep,sakt,1,platt,0.028634812223590024,0.027750128660453496,isotonic,isotonic
ednet,question,deep,sakt,1,isotonic,0.02729690488085261,0.027292923943174015,isotonic,isotonic
ednet,question,deep,sakt,1,temperature,0.08937918928969661,0.0882901057225452,isotonic,isotonic
ednet,question,deep,sakt,2,none,0.11680650863405677,0.11630684522233735,platt,platt
ednet,question,deep,sakt,2,platt,0.002736845153832918,0.013156592958746082,platt,platt
ednet,question,deep,sakt,2,isotonic,0.006225584189027512,0.013209279947113321,platt,platt
ednet,question,deep,sakt,2,temperature,0.059439880113349344,0.05901820251996635,platt,platt
ednet,question,deep,sakt,3,none,0.11243669644275353,0.11216198140822484,isotonic,isotonic
ednet,question,deep,sakt,3,platt,0.022025120778789813,0.021871362015223206,isotonic,isotonic
ednet,question,deep,sakt,3,isotonic,0.020085590440894245,0.020085590440893482,isotonic,isotonic
ednet,question,deep,sakt,3,temperature,0.06690244446883256,0.066094304276778,isotonic,isotonic
ednet,question,deep,sakt,4,none,0.11460382424797098,0.1163116459545114,isotonic,isotonic
ednet,question,deep,sakt,4,platt,0.006221766640971396,0.015938532438077118,isotonic,isotonic
ednet,question,deep,sakt,4,isotonic,0.004803508406855366,0.005711524750560111,isotonic,isotonic
ednet,question,deep,sakt,4,temperature,0.07117000518894835,0.07076494941703577,isotonic,isotonic
ednet,question,deep,akt,0,none,0.09424892027017794,0.09409576125679797,platt,isotonic
ednet,question,deep,akt,0,platt,0.006936032201123269,0.022032637766624813,platt,isotonic
ednet,question,deep,akt,0,isotonic,0.007367950524143872,0.011152467681482526,platt,isotonic
ednet,question,deep,akt,0,temperature,0.06500477918134093,0.06494079892806115,platt,isotonic
ednet,question,deep,akt,1,none,0.09110415100333563,0.09156439349817334,isotonic,isotonic
ednet,question,deep,akt,1,platt,0.026993753621418752,0.03176907509439303,isotonic,isotonic
ednet,question,deep,akt,1,isotonic,0.025427929863352954,0.025382547173820918,isotonic,isotonic
ednet,question,deep,akt,1,temperature,0.0733350471994056,0.07305623341903916,isotonic,isotonic
ednet,question,deep,akt,2,none,0.0921099259505783,0.0926791564870773,platt,isotonic
ednet,question,deep,akt,2,platt,0.0068630664228155145,0.021424171452109172,platt,isotonic
ednet,question,deep,akt,2,isotonic,0.009196888528624964,0.01229818833395601,platt,isotonic
ednet,question,deep,akt,2,temperature,0.061223360014868715,0.0611042943734433,platt,isotonic
ednet,question,deep,akt,3,none,0.09325185577381238,0.09272828778676186,isotonic,isotonic
ednet,question,deep,akt,3,platt,0.021272036013736634,0.026970973762343992,isotonic,isotonic
ednet,question,deep,akt,3,isotonic,0.01950422581327468,0.019504225813273702,isotonic,isotonic
ednet,question,deep,akt,3,temperature,0.06856236106897705,0.06853208603873547,isotonic,isotonic
ednet,question,deep,akt,4,none,0.09430700406175041,0.09582413375791358,isotonic,isotonic
ednet,question,deep,akt,4,platt,0.0068743248111293636,0.025861145926111728,isotonic,isotonic
ednet,question,deep,akt,4,isotonic,0.004329825294768161,0.005813191719843131,isotonic,isotonic
ednet,question,deep,akt,4,temperature,0.06823293392201522,0.06816949338260524,isotonic,isotonic
ednet,question,deep,simplekt,0,none,0.14756729042652106,0.14840847219175698,isotonic,isotonic
ednet,question,deep,simplekt,0,platt,0.01672825727901734,0.021750867968391187,isotonic,isotonic
ednet,question,deep,simplekt,0,isotonic,0.007508835601810948,0.010222849042485167,isotonic,isotonic
ednet,question,deep,simplekt,0,temperature,0.05471719157560744,0.05352255811692164,isotonic,isotonic
ednet,question,deep,simplekt,1,none,0.13150474778570304,0.13246790460558658,isotonic,isotonic
ednet,question,deep,simplekt,1,platt,0.027211973342866683,0.030859206217895452,isotonic,isotonic
ednet,question,deep,simplekt,1,isotonic,0.02428916848986519,0.0242891684898667,isotonic,isotonic
ednet,question,deep,simplekt,1,temperature,0.06440541380397304,0.06423102051663448,isotonic,isotonic
ednet,question,deep,simplekt,2,none,0.14660199078731448,0.14656133999954615,isotonic,isotonic
ednet,question,deep,simplekt,2,platt,0.015226778856597623,0.021271344980204422,isotonic,isotonic
ednet,question,deep,simplekt,2,isotonic,0.005363536964829677,0.006384684130525183,isotonic,isotonic
ednet,question,deep,simplekt,2,temperature,0.053175923566959674,0.05267001826368302,isotonic,isotonic
ednet,question,deep,simplekt,3,none,0.14416060026170724,0.14508689726115467,isotonic,isotonic
ednet,question,deep,simplekt,3,platt,0.02234279225524617,0.02573073341880814,isotonic,isotonic
ednet,question,deep,simplekt,3,isotonic,0.01922625549493296,0.019220444907753126,isotonic,isotonic
ednet,question,deep,simplekt,3,temperature,0.06139430287321896,0.060151757296657116,isotonic,isotonic
ednet,question,deep,simplekt,4,none,0.14370339840706747,0.14358690860682705,isotonic,isotonic
ednet,question,deep,simplekt,4,platt,0.028100794395654254,0.029857989897742503,isotonic,isotonic
ednet,question,deep,simplekt,4,isotonic,0.0041985368952779205,0.00812193616854657,isotonic,isotonic
ednet,question,deep,simplekt,4,temperature,0.07878025216432015,0.07878025216431982,isotonic,isotonic
ednet,question,classical,bkt,0,none,0.015592798018349808,0.018435460430656893,isotonic,isotonic
ednet,question,classical,bkt,0,platt,0.016162121388047856,0.021321729916959055,isotonic,isotonic
ednet,question,classical,bkt,0,isotonic,0.011891919186647745,0.01368245409342039,isotonic,isotonic
ednet,question,classical,bkt,0,temperature,0.015198738087737584,0.020786617756826206,isotonic,isotonic
ednet,question,classical,bkt,1,none,0.013171835364384524,0.018497172771963055,none,none
ednet,question,classical,bkt,1,platt,0.02288668328587629,0.025933977062798347,none,none
ednet,question,classical,bkt,1,isotonic,0.02143013777470374,0.022355918916720875,none,none
ednet,question,classical,bkt,1,temperature,0.019002975283074014,0.020697862607507955,none,none
ednet,question,classical,bkt,2,none,0.014235387609630341,0.01716143306476712,none,isotonic
ednet,question,classical,bkt,2,platt,0.017303053620845592,0.020230805392344207,none,isotonic
ednet,question,classical,bkt,2,isotonic,0.01501540725375399,0.014202741229120235,none,isotonic
ednet,question,classical,bkt,2,temperature,0.01611959316904716,0.019629810423281036,none,isotonic
ednet,question,classical,bkt,3,none,0.011121558427722172,0.017596486840572054,none,isotonic
ednet,question,classical,bkt,3,platt,0.018510517557930015,0.02489417303577917,none,isotonic
ednet,question,classical,bkt,3,isotonic,0.014388776678213491,0.016527135825481813,none,isotonic
ednet,question,classical,bkt,3,temperature,0.014336587669621221,0.017743315933357963,none,isotonic
ednet,question,classical,bkt,4,none,0.013890263964126102,0.01750479076767049,isotonic,isotonic
ednet,question,classical,bkt,4,platt,0.01146870504399104,0.019804352889270942,isotonic,isotonic
ednet,question,classical,bkt,4,isotonic,0.007370253174189995,0.008867050375020799,isotonic,isotonic
ednet,question,classical,bkt,4,temperature,0.008353790483800472,0.018300148585104356,isotonic,isotonic
ednet,question,classical,pfa,0,none,0.04324307961690738,0.04478122256881488,isotonic,isotonic
ednet,question,classical,pfa,0,platt,0.022571169923467634,0.024368956873657276,isotonic,isotonic
ednet,question,classical,pfa,0,isotonic,0.010482801993168894,0.012727187160086658,isotonic,isotonic
ednet,question,classical,pfa,0,temperature,0.02328611453791386,0.02411418957349685,isotonic,isotonic
ednet,question,classical,pfa,1,none,0.04405327838075116,0.045412269538568,isotonic,isotonic
ednet,question,classical,pfa,1,platt,0.038782319531998025,0.04052705763766542,isotonic,isotonic
ednet,question,classical,pfa,1,isotonic,0.013671406084033976,0.013440299483046975,isotonic,isotonic
ednet,question,classical,pfa,1,temperature,0.05578241810772294,0.051473378378265384,isotonic,isotonic
ednet,question,classical,pfa,2,none,0.040604891857249595,0.043379190077893225,isotonic,isotonic
ednet,question,classical,pfa,2,platt,0.021083557863778482,0.025199822624689575,isotonic,isotonic
ednet,question,classical,pfa,2,isotonic,0.011280011524883338,0.008428243202140489,isotonic,isotonic
ednet,question,classical,pfa,2,temperature,0.021741450925113794,0.02555578829299266,isotonic,isotonic
ednet,question,classical,pfa,3,none,0.049337499923380476,0.05144149273619887,isotonic,isotonic
ednet,question,classical,pfa,3,platt,0.044653381791656205,0.04489407247840173,isotonic,isotonic
ednet,question,classical,pfa,3,isotonic,0.019793711929754102,0.021414544697945147,isotonic,isotonic
ednet,question,classical,pfa,3,temperature,0.05884182801253212,0.055770957863805926,isotonic,isotonic
ednet,question,classical,pfa,4,none,0.043058116281789724,0.04384152645467721,isotonic,isotonic
ednet,question,classical,pfa,4,platt,0.02853080828046852,0.03573464827283636,isotonic,isotonic
ednet,question,classical,pfa,4,isotonic,0.009114424112539104,0.010951128059718877,isotonic,isotonic
ednet,question,classical,pfa,4,temperature,0.04470077514983153,0.04230179667060068,isotonic,isotonic
ednet,question,classical,pfa_recency,0,none,0.06165570492547082,0.06261007195985702,isotonic,isotonic
ednet,question,classical,pfa_recency,0,platt,0.025823560823570516,0.028885384875740987,isotonic,isotonic
ednet,question,classical,pfa_recency,0,isotonic,0.010246648259485864,0.011160812228997964,isotonic,isotonic
ednet,question,classical,pfa_recency,0,temperature,0.0356435925708362,0.03648247014723417,isotonic,isotonic
ednet,question,classical,pfa_recency,1,none,0.07267489713806129,0.07078891520578026,isotonic,isotonic
ednet,question,classical,pfa_recency,1,platt,0.03181807949428908,0.034765345471616506,isotonic,isotonic
ednet,question,classical,pfa_recency,1,isotonic,0.01466763721968025,0.01406154947131269,isotonic,isotonic
ednet,question,classical,pfa_recency,1,temperature,0.04774416980638409,0.046830836233418674,isotonic,isotonic
ednet,question,classical,pfa_recency,2,none,0.06193939802969664,0.06394692020608952,isotonic,isotonic
ednet,question,classical,pfa_recency,2,platt,0.02789701791232181,0.028434691226299897,isotonic,isotonic
ednet,question,classical,pfa_recency,2,isotonic,0.009778617667488112,0.009680748443957452,isotonic,isotonic
ednet,question,classical,pfa_recency,2,temperature,0.03624403092411431,0.03665370554751912,isotonic,isotonic
ednet,question,classical,pfa_recency,3,none,0.06758192948264433,0.06766686313848198,isotonic,isotonic
ednet,question,classical,pfa_recency,3,platt,0.040396257902166464,0.04091246319975891,isotonic,isotonic
ednet,question,classical,pfa_recency,3,isotonic,0.018210569277086322,0.01800731798553311,isotonic,isotonic
ednet,question,classical,pfa_recency,3,temperature,0.055566958096801525,0.05135083523910875,isotonic,isotonic
ednet,question,classical,pfa_recency,4,none,0.06432827873916623,0.06430624749757859,isotonic,isotonic
ednet,question,classical,pfa_recency,4,platt,0.032210850066360076,0.030438963774946065,isotonic,isotonic
ednet,question,classical,pfa_recency,4,isotonic,0.009677519579453415,0.011209763750612604,isotonic,isotonic
ednet,question,classical,pfa_recency,4,temperature,0.04300250321112913,0.04266806734780272,isotonic,isotonic
ednet,question,classical,elorasch,0,none,0.047382566387615274,0.04741241770665345,isotonic,platt
ednet,question,classical,elorasch,0,platt,0.006902652124898034,0.0071601388601867915,isotonic,platt
ednet,question,classical,elorasch,0,isotonic,0.005777466784958086,0.007594773419115148,isotonic,platt
ednet,question,classical,elorasch,0,temperature,0.00739181089165818,0.007317066671664803,isotonic,platt
ednet,question,classical,elorasch,1,none,0.04644423480247089,0.046670582199369745,isotonic,temperature
ednet,question,classical,elorasch,1,platt,0.011539646616663662,0.01165157737578714,isotonic,temperature
ednet,question,classical,elorasch,1,isotonic,0.010547276058205228,0.011892357341803604,isotonic,temperature
ednet,question,classical,elorasch,1,temperature,0.01109190663381611,0.011281366531434987,isotonic,temperature
ednet,question,classical,elorasch,2,none,0.04782757495728394,0.04727750031176002,isotonic,platt
ednet,question,classical,elorasch,2,platt,0.005847586853788485,0.0066729818235577954,isotonic,platt
ednet,question,classical,elorasch,2,isotonic,0.004776343418713842,0.00721256967933468,isotonic,platt
ednet,question,classical,elorasch,2,temperature,0.006864959290591329,0.006982664779764709,isotonic,platt
ednet,question,classical,elorasch,3,none,0.04753336943380643,0.04787999279246111,temperature,isotonic
ednet,question,classical,elorasch,3,platt,0.02541206042348799,0.024635214387794455,temperature,isotonic
ednet,question,classical,elorasch,3,isotonic,0.02486731864102851,0.02289503119974433,temperature,isotonic
ednet,question,classical,elorasch,3,temperature,0.02293120557953959,0.023293619011813194,temperature,isotonic
ednet,question,classical,elorasch,4,none,0.04589070600287516,0.04616044982837905,temperature,temperature
ednet,question,classical,elorasch,4,platt,0.00943026508821083,0.009668897522842407,temperature,temperature
ednet,question,classical,elorasch,4,isotonic,0.008859041109937503,0.008324281892811935,temperature,temperature
ednet,question,classical,elorasch,4,temperature,0.006208905394492388,0.0073636285588728635,temperature,temperature
