dataset,granularity,family,model,fold,contrast,method_a,method_b,ece_a,ece_b,delta_ece,ci_low,ci_high,p,n_students,n_test,family_key,p_holm,reject_holm,family_size
algebra2005,question,classical,elorasch,0,iso_vs_none,isotonic,none,0.011887754420092355,0.06304581549755381,-0.05115806107746145,-0.05674659789873001,-0.04187163819611892,0.00019998000199980003,114,93595,question|f0|iso_vs_none,0.010398960103989602,True,52
algebra2005,question,classical,elorasch,0,best_vs_runnerup,temperature,isotonic,0.0112363835379638,0.011887754420092355,-0.000651370882128556,-0.008603031358382075,0.009038650508625052,0.9793020697930207,114,93595,question|f0|best_vs_runnerup,1.0,False,52
algebra2005,question,classical,elorasch,1,iso_vs_none,isotonic,none,0.024033860947918394,0.0639552729945456,-0.03992141204662721,-0.04517400560241365,-0.03301383835768747,0.00019998000199980003,114,93595,question|f1|iso_vs_none,0.010398960103989602,True,52
algebra2005,question,classical,elorasch,1,best_vs_runnerup,temperature,platt,0.015767758023648715,0.023675306599975104,-0.00790754857632639,-0.01204459845364274,-0.00046868870151349365,0.036396360363963605,114,93595,question|f1|best_vs_runnerup,0.9855014498550145,False,52
algebra2005,question,classical,elorasch,2,iso_vs_none,isotonic,none,0.008473611934882372,0.06046449357305395,-0.05199088163817158,-0.05567171732852819,-0.040771355180817016,0.00019998000199980003,114,93595,question|f2|iso_vs_none,0.010398960103989602,True,52
algebra2005,question,classical,elorasch,2,best_vs_runnerup,isotonic,temperature,0.008473611934882372,0.011764524114058086,-0.003290912179175714,-0.00855920507518672,0.006233602818426673,0.624937506249375,114,93595,question|f2|best_vs_runnerup,1.0,False,52
algebra2005,question,classical,elorasch,3,iso_vs_none,isotonic,none,0.0075071695535258364,0.06188932369459448,-0.054382154141068645,-0.05693379257695521,-0.04394363086699752,0.00019998000199980003,114,93595,question|f3|iso_vs_none,0.010398960103989602,True,52
algebra2005,question,classical,elorasch,3,best_vs_runnerup,isotonic,temperature,0.0075071695535258364,0.011760465409523389,-0.004253295855997552,-0.008721561629438025,0.0026630576656774575,0.38076192380761925,114,93595,question|f3|best_vs_runnerup,1.0,False,52
algebra2005,question,classical,elorasch,4,iso_vs_none,isotonic,none,0.008311232145012833,0.060837661119567635,-0.0525264289745548,-0.055935179082182374,-0.041653695124277024,0.00019998000199980003,114,93595,question|f4|iso_vs_none,0.010398960103989602,True,52
algebra2005,question,classical,elorasch,4,best_vs_runnerup,isotonic,temperature,0.008311232145012833,0.01126574826330858,-0.0029545161182957472,-0.008929280667307839,0.0021976529627573353,0.38316168383161686,114,93595,question|f4|best_vs_runnerup,1.0,False,52
assist2009,concept,deep,dkt,0,iso_vs_none,isotonic,none,0.009417894153786532,0.007414167955992682,0.00200372619779385,-0.002190949340953638,0.004668876646392791,0.3163683631636836,770,61904,concept|f0|iso_vs_none,0.9491050894910509,False,28
assist2009,concept,deep,dkt,0,best_vs_runnerup,none,temperature,0.007414167955992682,0.008120449276408958,-0.0007062813204162764,-0.0014118348938537708,0.00037787010159460647,0.16698330166983302,770,61904,concept|f0|best_vs_runnerup,1.0,False,28
assist2009,concept,deep,dkt,1,iso_vs_none,isotonic,none,0.012392594600446994,0.008644893486503342,0.0037477011139436522,-0.006738613774192169,0.012569277824286369,0.5595440455954405,770,61904,concept|f1|iso_vs_none,1.0,False,28
assist2009,concept,deep,dkt,1,best_vs_runnerup,temperature,none,0.0064233160343548906,0.008644893486503342,-0.0022215774521484512,-0.0059691204082779,0.003334080245413989,0.4757524247575243,770,61904,concept|f1|best_vs_runnerup,1.0,False,28
assist2009,concept,deep,dkt,2,iso_vs_none,isotonic,none,0.011096229315564081,0.010021374641505458,0.0010748546740586232,-0.00282826850496287,0.002703790529792946,0.45035496450354967,770,61904,concept|f2|iso_vs_none,1.0,False,28
assist2009,concept,deep,dkt,2,best_vs_runnerup,none,platt,0.010021374641505458,0.010717851716632774,-0.0006964770751273167,-0.001981105441372959,0.0011137106374224384,0.28997100289971,770,61904,concept|f2|best_vs_runnerup,1.0,False,28
assist2009,concept,deep,dkt,3,iso_vs_none,isotonic,none,0.011735547916745786,0.0070721255327803705,0.004663422383965415,-0.0014914616571277731,0.0061742629492285974,0.14878512148785122,770,61904,concept|f3|iso_vs_none,0.8927107289271073,False,28
assist2009,concept,deep,dkt,3,best_vs_runnerup,temperature,none,0.0068087943636340985,0.0070721255327803705,-0.00026333116914627197,-0.000716521222701087,0.0002815905848975414,0.2653734626537346,770,61904,concept|f3|best_vs_runnerup,1.0,False,28
assist2009,concept,deep,dkt,4,iso_vs_none,isotonic,none,0.006738685897324672,0.01264908009171397,-0.005910394194389297,-0.008089456555772973,-0.0026306630511495,0.0023997600239976003,770,61904,concept|f4|iso_vs_none,0.021597840215978402,True,28
assist2009,concept,deep,dkt,4,best_vs_runnerup,isotonic,temperature,0.006738685897324672,0.008339507645449174,-0.0016008217481245021,-0.0032912920999698604,0.0006841645005291242,0.18718128187181282,770,61904,concept|f4|best_vs_runnerup,1.0,False,28
assist2009,concept,deep,sakt,0,iso_vs_none,isotonic,none,0.010047348576907584,0.04015854801080865,-0.030111199433901066,-0.0346484844077445,-0.02148176095403631,0.00019998000199980003,770,61904,concept|f0|iso_vs_none,0.005599440055994401,True,28
assist2009,concept,deep,sakt,0,best_vs_runnerup,isotonic,temperature,0.010047348576907584,0.011277537832232424,-0.0012301892553248407,-0.008813198516405248,0.006583567505716335,0.682931706829317,770,61904,concept|f0|best_vs_runnerup,1.0,False,28
assist2009,concept,deep,sakt,1,iso_vs_none,isotonic,none,0.009272738106951261,0.04249956474733232,-0.033226826640381055,-0.03718733138703147,-0.026705080469066833,0.00019998000199980003,770,61904,concept|f1|iso_vs_none,0.005599440055994401,True,28
assist2009,concept,deep,sakt,1,best_vs_runnerup,isotonic,platt,0.009272738106951261,0.01142508903273787,-0.0021523509257866096,-0.005107651776999949,0.0007466868818165284,0.10778922107789221,770,61904,concept|f1|best_vs_runnerup,1.0,False,28
assist2009,concept,deep,sakt,2,iso_vs_none,isotonic,none,0.012917450556114088,0.03825182835630443,-0.025334377800190343,-0.028198771029037353,-0.02218078905543848,0.00019998000199980003,770,61904,concept|f2|iso_vs_none,0.005599440055994401,True,28
assist2009,concept,deep,sakt,2,best_vs_runnerup,platt,temperature,0.01208777048152743,0.012530093084826732,-0.00044232260329930134,-0.0007211337525214932,-1.917192040828346e-05,0.044995500449955005,770,61904,concept|f2|best_vs_runnerup,1.0,False,28
assist2009,concept,deep,sakt,3,iso_vs_none,isotonic,none,0.009497674172773833,0.04516834967189442,-0.035670675499120584,-0.03800917981114971,-0.029438549246174842,0.00019998000199980003,770,61904,concept|f3|iso_vs_none,0.005599440055994401,True,28
assist2009,concept,deep,sakt,3,best_vs_runnerup,isotonic,platt,0.009497674172773833,0.011542348444524387,-0.002044674271750554,-0.004531930721222325,0.0015393977218246281,0.2743725627437256,770,61904,concept|f3|best_vs_runnerup,1.0,False,28
assist2009,concept,deep,sakt,4,iso_vs_none,isotonic,none,0.009194434244967936,0.033467823304739054,-0.024273389059771118,-0.026382926447601197,-0.01692161949844029,0.00019998000199980003,770,61904,concept|f4|iso_vs_none,0.005599440055994401,True,28
assist2009,concept,deep,sakt,4,best_vs_runnerup,temperature,isotonic,0.006763850695865125,0.009194434244967936,-0.002430583549102811,-0.005453800848387904,0.0012889740317765055,0.17418258174182583,770,61904,concept|f4|best_vs_runnerup,1.0,False,28
assist2009,concept,deep,akt,0,iso_vs_none,isotonic,none,0.007887645057344302,0.010144944341557658,-0.0022572992842133568,-0.0056886228607879365,0.0019076349752932442,0.35976402359764026,770,61904,concept|f0|iso_vs_none,0.9491050894910509,False,28
assist2009,concept,deep,akt,0,best_vs_runnerup,temperature,isotonic,0.0049820333429126925,0.007887645057344302,-0.002905611714431609,-0.00569069363948651,0.00269177139310029,0.35976402359764026,770,61904,concept|f0|best_vs_runnerup,1.0,False,28
assist2009,concept,deep,akt,1,iso_vs_none,isotonic,none,0.010009683579694553,0.006168805380620897,0.003840878199073656,-0.0014707860924962352,0.005698307244166147,0.18618138186181382,770,61904,concept|f1|iso_vs_none,1.0,False,28
assist2009,concept,deep,akt,1,best_vs_runnerup,temperature,none,0.003514278877891785,0.006168805380620897,-0.002654526502729112,-0.004028143211855624,0.001353278291582093,0.2535746425357464,770,61904,concept|f1|best_vs_runnerup,1.0,False,28
assist2009,concept,deep,akt,2,iso_vs_none,isotonic,none,0.01103709670912499,0.0074279251457233944,0.003609171563401595,-0.0007999776555871344,0.004589394236080644,0.1197880211978802,770,61904,concept|f2|iso_vs_none,0.8385161483851614,False,28
assist2009,concept,deep,akt,2,best_vs_runnerup,temperature,none,0.006410879677479532,0.0074279251457233944,-0.0010170454682438624,-0.0014702893059149133,0.000274555173838959,0.1141885811418858,770,61904,concept|f2|best_vs_runnerup,1.0,False,28
assist2009,concept,deep,akt,3,iso_vs_none,isotonic,none,0.011482638242464968,0.007119898870692492,0.0043627393717724765,-0.0010053490617375218,0.00716457855076889,0.1141885811418858,770,61904,concept|f3|iso_vs_none,0.7993200679932007,False,28
assist2009,concept,deep,akt,3,best_vs_runnerup,temperature,none,0.005098444517861489,0.007119898870692492,-0.002021454352831003,-0.002217406962441235,0.0002892785854976075,0.0775922407759224,770,61904,concept|f3|best_vs_runnerup,1.0,False,28
assist2009,concept,deep,akt,4,iso_vs_none,isotonic,none,0.006170731862992517,0.019155259687143166,-0.01298452782415065,-0.013926840336233186,-0.007297606801415158,0.00019998000199980003,770,61904,concept|f4|iso_vs_none,0.005599440055994401,True,28
assist2009,concept,deep,akt,4,best_vs_runnerup,platt,isotonic,0.00595140028157385,0.006170731862992517,-0.00021933158141866724,-0.0017553954136280705,0.001569030960356856,0.8653134686531346,770,61904,concept|f4|best_vs_runnerup,1.0,False,28
assist2009,concept,deep,simplekt,0,iso_vs_none,isotonic,none,0.0089113230670583,0.055354763466805575,-0.04644344039974727,-0.048688464518266146,-0.04049924847572587,0.00019998000199980003,770,61904,concept|f0|iso_vs_none,0.005599440055994401,True,28
assist2009,concept,deep,simplekt,0,best_vs_runnerup,isotonic,platt,0.0089113230670583,0.00920960731855195,-0.0002982842514936499,-0.0036338165510875755,0.0023948865971997377,0.8065193480651934,770,61904,concept|f0|best_vs_runnerup,1.0,False,28
assist2009,concept,deep,simplekt,1,iso_vs_none,isotonic,none,0.014142313464093729,0.09806807461820578,-0.08392576115411206,-0.09105142108562571,-0.07571372731255084,0.00019998000199980003,770,61904,concept|f1|iso_vs_none,0.005599440055994401,True,28
assist2009,concept,deep,simplekt,1,best_vs_runnerup,platt,isotonic,0.012709493604137527,0.014142313464093729,-0.0014328198599562018,-0.0025598575265753723,0.0008431000545093169,0.13758624137586242,770,61904,concept|f1|best_vs_runnerup,1.0,False,28
assist2009,concept,deep,simplekt,2,iso_vs_none,isotonic,none,0.01310922076198847,0.011859834272036011,0.0012493864899524587,-0.009727350973275697,0.012517962954571932,0.8777122287771223,770,61904,concept|f2|iso_vs_none,1.0,False,28
assist2009,concept,deep,simplekt,2,best_vs_runnerup,temperature,none,0.011758301856333085,0.011859834272036011,-0.0001015324157029266,-0.001888941595866381,0.0015112875867369293,0.7015298470152985,770,61904,concept|f2|best_vs_runnerup,1.0,False,28
assist2009,concept,deep,simplekt,3,iso_vs_none,isotonic,none,0.01293019119429182,0.03321059344688673,-0.020280402252594913,-0.027803812600923558,-0.011947910152922219,0.00019998000199980003,770,61904,concept|f3|iso_vs_none,0.005599440055994401,True,28
assist2009,concept,deep,simplekt,3,best_vs_runnerup,platt,isotonic,0.011650454138134356,0.01293019119429182,-0.0012797370561574636,-0.002661336634022652,0.002107962349106444,0.42675732426757323,770,61904,concept|f3|best_vs_runnerup,1.0,False,28
assist2009,concept,deep,simplekt,4,iso_vs_none,isotonic,none,0.007397662706468434,0.08653906019980608,-0.07914139749333764,-0.08339256691842883,-0.07074933041949187,0.00019998000199980003,770,61904,concept|f4|iso_vs_none,0.005599440055994401,True,28
assist2009,concept,deep,simplekt,4,best_vs_runnerup,isotonic,platt,0.007397662706468434,0.008719092166905402,-0.001321429460436968,-0.004742258958357427,0.0021800717447139407,0.5503449655034497,770,61904,concept|f4|best_vs_runnerup,1.0,False,28
assist2009,question,deep,dkt,0,iso_vs_none,isotonic,none,0.011967688904565404,0.009353178704023097,0.002614510200542307,-0.006455517471337506,0.007351454782581621,0.6953304669533047,770,52254,question|f0|iso_vs_none,1.0,False,52
assist2009,question,deep,dkt,0,best_vs_runnerup,temperature,none,0.005372816486357153,0.009353178704023097,-0.003980362217665944,-0.008983269592426136,0.002886176043789002,0.28057194280571945,770,52254,question|f0|best_vs_runnerup,1.0,False,52
assist2009,question,deep,dkt,1,iso_vs_none,isotonic,none,0.015119137649297726,0.008750863091820481,0.006368274557477245,-0.0080674128652934,0.017477188519572417,0.43375662433756623,770,52254,question|f1|iso_vs_none,1.0,False,52
assist2009,question,deep,dkt,1,best_vs_runnerup,none,temperature,0.008750863091820481,0.00886008575060767,-0.00010922265878718883,-0.0007972587291655257,0.00028098158319616717,0.535946405359464,770,52254,question|f1|best_vs_runnerup,1.0,False,52
assist2009,question,deep,dkt,2,iso_vs_none,isotonic,none,0.013669099759398588,0.011353559536112005,0.0023155402232865833,-0.0029973074934178516,0.003442949913700682,0.38936106389361064,770,52254,question|f2|iso_vs_none,1.0,False,52
assist2009,question,deep,dkt,2,best_vs_runnerup,temperature,none,0.008059082870173392,0.011353559536112005,-0.0032944766659386126,-0.005212747675411644,-8.691647381092949e-05,0.043195680431956804,770,52254,question|f2|best_vs_runnerup,1.0,False,52
assist2009,question,deep,dkt,3,iso_vs_none,isotonic,none,0.014107965306521099,0.013117269491331013,0.0009906958151900853,-0.007024104259033397,0.006841341332393599,0.9041095890410958,770,52254,question|f3|iso_vs_none,1.0,False,52
assist2009,question,deep,dkt,3,best_vs_runnerup,temperature,platt,0.0041669095931617765,0.013098877995793392,-0.008931968402631616,-0.01253078704938214,0.0030610329393208177,0.18438156184381563,770,52254,question|f3|best_vs_runnerup,1.0,False,52
assist2009,question,deep,dkt,4,iso_vs_none,isotonic,none,0.006879966818793548,0.01750907490335706,-0.01062910808456351,-0.014475827097773257,-0.0036283946182026775,0.0029997000299970002,770,52254,question|f4|iso_vs_none,0.044995500449955005,True,52
assist2009,question,deep,dkt,4,best_vs_runnerup,temperature,isotonic,0.006456197985949169,0.006879966818793548,-0.0004237688328443791,-0.005949710192191515,0.005627169651656122,0.8951104889511049,770,52254,question|f4|best_vs_runnerup,1.0,False,52
assist2009,question,deep,sakt,0,iso_vs_none,isotonic,none,0.013431905710181184,0.04485981551651553,-0.03142790980633434,-0.03631975899574692,-0.0216953156337436,0.00019998000199980003,770,52254,question|f0|iso_vs_none,0.010398960103989602,True,52
assist2009,question,deep,sakt,0,best_vs_runnerup,platt,isotonic,0.013042891159063204,0.013431905710181184,-0.0003890145511179794,-0.0043820967717652475,0.0006328911408096017,0.1483851614838516,770,52254,question|f0|best_vs_runnerup,1.0,False,52
assist2009,question,deep,sakt,1,iso_vs_none,isotonic,none,0.011223355233209316,0.04601402954797733,-0.03479067431476801,-0.04005231036316878,-0.026454742794308383,0.00019998000199980003,770,52254,question|f1|iso_vs_none,0.010398960103989602,True,52
assist2009,question,deep,sakt,1,best_vs_runnerup,temperature,isotonic,0.007715698232563059,0.011223355233209316,-0.0035076570006462564,-0.006977514249813812,0.002377596965940907,0.25517448255174485,770,52254,question|f1|best_vs_runnerup,1.0,False,52
assist2009,question,deep,sakt,2,iso_vs_none,isotonic,none,0.015240506607162824,0.04174694951582612,-0.0265064429086633,-0.030632811858301003,-0.02022299940035356,0.00019998000199980003,770,52254,question|f2|iso_vs_none,0.010398960103989602,True,52
assist2009,question,deep,sakt,2,best_vs_runnerup,temperature,platt,0.006322848983381692,0.014381905581567116,-0.008059056598185423,-0.009641146852896082,0.0003807114261530632,0.061993800619938005,770,52254,question|f2|best_vs_runnerup,1.0,False,52
assist2009,question,deep,sakt,3,iso_vs_none,isotonic,none,0.0144541839922199,0.04857096872966642,-0.03411678473744652,-0.039193352391933334,-0.02716296897720357,0.00019998000199980003,770,52254,question|f3|iso_vs_none,0.010398960103989602,True,52
assist2009,question,deep,sakt,3,best_vs_runnerup,temperature,platt,0.010138285781413322,0.011410609519939472,-0.0012723237385261505,-0.001510697262925834,0.00010224873709884226,0.0755924407559244,770,52254,question|f3|best_vs_runnerup,1.0,False,52
assist2009,question,deep,sakt,4,iso_vs_none,isotonic,none,0.01102664777935845,0.037117009224173984,-0.026090361444815535,-0.0310351865145555,-0.016839157580183416,0.00019998000199980003,770,52254,question|f4|iso_vs_none,0.010398960103989602,True,52
assist2009,question,deep,sakt,4,best_vs_runnerup,temperature,platt,0.0075853255952431625,0.010167532948825782,-0.0025822073535826193,-0.010935915516624024,0.0071067514218072034,0.6711328867113289,770,52254,question|f4|best_vs_runnerup,1.0,False,52
